claim_id,policy_id,claim_date,loss_date,claim_type,claim_amount,settlement_date,status,policyholder_region
sdv-id-gCDUMi,sdv-id-sAcYzC,2022-01-25,2022-01-21,Home,38307.315218723204,2022-03-16,Closed,North
sdv-id-fhRhwn,sdv-id-hunmXm,2022-07-18,2022-07-15,Liability,36751.825915899,,Open,West
sdv-id-SkmaNr,sdv-id-pAAQeY,2022-04-20,2022-04-18,Home,2179.5735514460175,2022-04-21,Closed,South
sdv-id-hIfEUJ,sdv-id-tjHOAK,2022-07-09,2022-07-07,Auto,25971.132347795676,2022-07-10,Closed,North
sdv-id-uusGzY,sdv-id-Rmcdfv,2022-04-25,2022-04-23,Liability,6931.297538583174,2022-06-09,Closed,West
sdv-id-npkdxs,sdv-id-nkrZDh,2022-03-27,2022-03-26,Health,22930.023216166308,2022-05-17,Closed,South
sdv-id-LJGhuJ,sdv-id-tsYwrS,2022-01-31,2022-01-30,Health,33976.04634902925,,Closed,East
sdv-id-wODAjH,sdv-id-usJZJM,2022-03-07,2022-03-06,Home,7792.388192210881,,Closed,South
sdv-id-ocEZDm,sdv-id-COBwdz,2022-05-17,2022-05-15,Health,22442.037863585458,2022-08-13,Closed,East
sdv-id-HWEdLO,sdv-id-wsXjMN,2022-04-07,2022-04-06,Health,31135.590557526575,2022-07-17,Closed,East
sdv-id-Pueict,sdv-id-AOdgyG,2022-06-30,2022-06-28,Health,46046.67110442913,2022-07-16,Closed,West
sdv-id-lDjXwv,sdv-id-VOniPI,2022-03-14,2022-03-13,Health,36391.49557856198,2022-05-24,Closed,West
sdv-id-CtVHbU,sdv-id-XKkyNR,2022-03-17,2022-03-16,Home,7541.3032335373355,2022-08-05,Closed,South
sdv-id-bBDQrr,sdv-id-IOsxgF,2022-04-01,2022-03-30,Liability,10240.948513998808,2022-05-21,Closed,West
sdv-id-AjVmhs,sdv-id-SQwhvY,2022-03-17,2022-03-15,Home,370.5,2022-04-22,Closed,East
sdv-id-CpYtYg,sdv-id-hPTNhl,2022-03-29,2022-03-28,Home,21558.9358040816,2022-05-08,Closed,East
sdv-id-jCXeXE,sdv-id-qZMWLj,2022-07-23,2022-07-22,Health,38689.681611989785,2022-08-30,Closed,East
sdv-id-izAliQ,sdv-id-Pgcsdy,2022-05-24,2022-05-23,Auto,35450.809690939815,2022-07-20,Closed,North
sdv-id-zbBJnD,sdv-id-OQoduQ,2022-03-23,2022-03-21,Auto,35989.22747498493,2022-05-03,Closed,North
sdv-id-IcxHZX,sdv-id-FCJGie,2022-03-21,2022-03-21,Home,370.5,,Closed,South
sdv-id-NHYApG,sdv-id-YKdfFj,2022-04-05,2022-04-02,Health,42126.94242032098,2022-06-14,Closed,East
sdv-id-PMzobU,sdv-id-TfsvwX,2022-07-05,2022-07-01,Home,55704.401337882926,2022-08-16,Closed,South
sdv-id-rSZghZ,sdv-id-lVdypY,2022-03-06,2022-03-03,Home,19901.40912400821,2022-03-16,Closed,South
sdv-id-qWKTjM,sdv-id-XaAuTy,2022-07-06,2022-07-04,Home,59183.00537268,2022-10-12,Closed,South
sdv-id-eUcZnj,sdv-id-NZSdXB,2022-04-20,2022-04-18,Auto,11748.612677671601,,Open,South
sdv-id-TTALbf,sdv-id-flpeUF,2022-02-28,2022-02-25,Home,43640.39147188563,2022-04-21,Closed,South
sdv-id-RnBTqL,sdv-id-wEhCWJ,2022-04-08,2022-04-07,Health,5608.277078108753,2022-05-27,Closed,East
sdv-id-TngreK,sdv-id-VpigYH,2022-03-01,2022-02-26,Home,9203.950922220847,2022-04-12,Closed,South
sdv-id-xNWoUJ,sdv-id-Bodlul,2022-03-19,2022-03-17,Auto,24869.98142765156,2022-05-29,Closed,North
sdv-id-ifFPqW,sdv-id-JvlFlG,2022-03-19,2022-03-17,Health,32228.472004704352,2022-06-10,Closed,South
sdv-id-pHwCXO,sdv-id-rLlVCb,2022-02-28,2022-02-28,Auto,45537.818703448866,,Closed,North
sdv-id-MJbcdm,sdv-id-pyHVJI,2022-07-18,2022-07-18,Health,370.5,2022-09-19,Closed,East
sdv-id-bDPDHv,sdv-id-PvkOuw,2022-07-23,2022-07-22,Health,35704.86800610893,2022-10-12,Closed,East
sdv-id-YVgCXw,sdv-id-gKrGGk,2022-04-26,2022-04-26,Health,17934.820298553295,2022-05-30,Closed,East
sdv-id-VjrIKZ,sdv-id-mXfFdt,2022-05-31,2022-05-29,Home,11393.70786974156,2022-07-21,Closed,South
sdv-id-qrpiCI,sdv-id-kvRZIO,2022-04-11,2022-04-10,Health,29291.800136733553,,Open,East
sdv-id-CPmyHv,sdv-id-dOXdUa,2022-01-02,2022-01-01,Health,19323.659556721217,,Closed,East
sdv-id-TgUSEN,sdv-id-hIRZYa,2022-06-12,2022-06-10,Liability,59135.43905303486,,Closed,West
sdv-id-RDWvve,sdv-id-nQUNua,2022-01-08,2022-01-06,Auto,9080.83726348267,2022-05-20,Closed,North
sdv-id-mFPZOV,sdv-id-evkiTN,2022-06-07,2022-06-05,Health,10056.98762117681,2022-08-19,Closed,East
sdv-id-WqzxQG,sdv-id-BXhgAn,2022-03-19,2022-03-17,Auto,18529.64474261047,2022-06-02,Closed,North
sdv-id-qYoAvc,sdv-id-crwQFB,2022-05-17,2022-05-15,Liability,23567.521739584834,2022-06-27,Closed,West
sdv-id-unURGU,sdv-id-BUlBDj,2022-01-21,2022-01-19,Home,15213.784655247027,,Closed,South
sdv-id-kaXHnm,sdv-id-tdFqwR,2022-01-02,2022-01-01,Auto,370.5,2022-01-26,Closed,North
sdv-id-ixNpgs,sdv-id-uDZCoh,2022-04-06,2022-04-04,Liability,43717.44085110928,2022-06-05,Closed,East
sdv-id-Rapqcf,sdv-id-YTBWIb,2022-04-18,2022-04-17,Home,38909.7780700889,2022-07-24,Closed,South
sdv-id-XuZrOp,sdv-id-DWFlQa,2022-02-04,2022-02-01,Home,33069.20772312438,2022-05-23,Closed,East
sdv-id-QGcwRJ,sdv-id-brcBGU,2022-04-24,2022-04-22,Health,45884.0923242062,2022-06-28,Closed,East
sdv-id-ZaRghJ,sdv-id-XRPJNS,2022-06-03,2022-06-01,Home,15701.45290540696,2022-07-18,Closed,South
sdv-id-KOnatI,sdv-id-GSVtwt,2022-05-20,2022-05-16,Home,10468.481105333189,,Closed,South
sdv-id-FoLupE,sdv-id-ojOuqg,2022-04-20,2022-04-18,Home,49496.213144279376,2022-08-04,Closed,South
sdv-id-pZxsjs,sdv-id-nWODvF,2022-03-08,2022-03-06,Liability,370.5,2022-04-10,Closed,West
sdv-id-wfVeQi,sdv-id-cUnopo,2022-03-19,2022-03-15,Home,17025.64632950021,2022-05-10,Closed,South
sdv-id-rmHyYk,sdv-id-ilbwya,2022-02-15,2022-02-12,Home,11562.222015963238,2022-04-06,Closed,South
sdv-id-hfmHgp,sdv-id-grADHW,2022-04-18,2022-04-16,Auto,370.5,,Closed,South
sdv-id-ZeLPMI,sdv-id-YcWaZy,2022-02-18,2022-02-16,Liability,11073.375987328145,2022-05-20,Closed,West
sdv-id-rhPSUR,sdv-id-qeCxjt,2022-03-25,2022-03-23,Liability,36098.475284026055,,Closed,West
sdv-id-IQxWTJ,sdv-id-IBFQin,2022-05-12,2022-05-10,Liability,26819.28082504038,2022-06-28,Closed,East
sdv-id-SRaasf,sdv-id-gvuizx,2022-02-04,2022-02-03,Health,376.1168020806508,2022-04-13,Closed,East
sdv-id-HCdrnY,sdv-id-UybcBv,2022-06-29,2022-06-26,Health,22257.86188500529,2022-08-01,Closed,East
sdv-id-ALcOuK,sdv-id-utARZO,2022-05-12,2022-05-10,Health,370.5,2022-06-18,Closed,South
sdv-id-RTPpss,sdv-id-phjYQX,2022-06-14,2022-06-12,Auto,11357.923650041337,2022-06-15,Closed,North
sdv-id-QEvDAZ,sdv-id-rgmcqX,2022-04-18,2022-04-17,Auto,15260.386994853934,,Closed,South
sdv-id-HIxemt,sdv-id-ddpCRY,2022-05-30,2022-05-29,Health,14044.33491580941,,Closed,East
sdv-id-sAgNfX,sdv-id-sIIrmI,2022-01-08,2022-01-06,Health,17777.507141050966,2022-05-20,Closed,East
sdv-id-wNdlkc,sdv-id-lwHEvB,2022-02-22,2022-02-20,Auto,23909.64510278448,,Open,South
sdv-id-ezRwXt,sdv-id-kqVCII,2022-02-26,2022-02-24,Liability,32000.556583338006,2022-04-12,Closed,East
sdv-id-UwDSqD,sdv-id-ZyyiPK,2022-04-10,2022-04-08,Health,31986.327933640197,,Closed,East
sdv-id-yBrmpR,sdv-id-DRIREB,2022-07-23,2022-07-22,Auto,34867.275399641076,,Open,South
sdv-id-ImObFO,sdv-id-qZrkBx,2022-06-20,2022-06-19,Home,44246.02234104421,,Closed,East
sdv-id-xqPOvS,sdv-id-fCfeeM,2022-05-01,2022-04-29,Home,68537.02700455766,2022-07-25,Closed,South
sdv-id-cBAKJT,sdv-id-NnCGiW,2022-06-15,2022-06-12,Health,36393.22596972193,,Closed,East
sdv-id-TeHHUj,sdv-id-TbeLeE,2022-01-02,2022-01-01,Liability,52738.111882193305,2022-03-12,Closed,East
sdv-id-GxhxZF,sdv-id-hSEAsv,2022-06-02,2022-05-31,Health,51402.95823977894,,Closed,South
sdv-id-afGuOR,sdv-id-RxExxH,2022-01-02,2022-01-01,Liability,44473.79490114253,,Open,West
sdv-id-KytxIK,sdv-id-NCvHyK,2022-06-08,2022-06-06,Auto,370.5,2022-08-09,Closed,South
sdv-id-oEOKrC,sdv-id-qLEjzP,2022-03-27,2022-03-27,Auto,17333.92526001818,2022-06-13,Closed,North
sdv-id-JAXKNs,sdv-id-JblaPs,2022-05-12,2022-05-09,Home,34609.25346802687,2022-08-11,Closed,East
sdv-id-gOoPzs,sdv-id-CVYONz,2022-06-10,2022-06-08,Auto,11952.290807842086,2022-08-09,Closed,South
sdv-id-RuJelX,sdv-id-srlbsj,2022-01-02,2022-01-01,Home,36823.55123361396,2022-02-01,Closed,South
sdv-id-ZKykpA,sdv-id-skGKUx,2022-07-06,2022-07-05,Auto,370.5,2022-10-10,Closed,South
sdv-id-upeklo,sdv-id-ykslcY,2022-05-21,2022-05-18,Auto,18945.71868533758,,Closed,North
sdv-id-iiPEam,sdv-id-ykSaZo,2022-02-10,2022-02-07,Liability,16863.249964051647,2022-04-19,Closed,East
sdv-id-OghKJU,sdv-id-OxlRTw,2022-02-07,2022-02-06,Health,54357.6551700141,2022-04-30,Closed,South
sdv-id-EWqJRC,sdv-id-CkuHoR,2022-04-24,2022-04-24,Home,8864.475918853277,2022-06-23,Closed,South
sdv-id-byVtqE,sdv-id-KUcEXZ,2022-06-03,2022-06-02,Home,18377.860456536197,2022-10-09,Closed,South
sdv-id-caxCpf,sdv-id-OPDBvG,2022-06-06,2022-06-04,Liability,43451.18105500525,,Open,West
sdv-id-TNLyDJ,sdv-id-jpKipk,2022-04-25,2022-04-23,Home,25018.63805962772,2022-06-09,Closed,South
sdv-id-crulQu,sdv-id-bcoeYi,2022-05-29,2022-05-27,Health,60343.34466047291,2022-07-12,Closed,East
sdv-id-CwDpZx,sdv-id-koUeDB,2022-05-23,2022-05-22,Home,67802.21246796363,2022-07-26,Closed,South
sdv-id-myjyIZ,sdv-id-LGbITj,2022-07-23,2022-07-22,Health,59575.517373068586,2022-10-12,Closed,West
sdv-id-rDYWXp,sdv-id-uZVojz,2022-04-22,2022-04-20,Auto,2919.201589800614,2022-04-23,Closed,North
sdv-id-dXrctm,sdv-id-cXFUOF,2022-04-19,2022-04-19,Health,40355.65011996364,,Closed,East
sdv-id-bZBMaL,sdv-id-tGokaZ,2022-07-12,2022-07-10,Home,16584.602722313015,,Open,South
sdv-id-vBWkxp,sdv-id-BRuvSM,2022-03-30,2022-03-26,Health,16302.15662414832,2022-05-12,Closed,East
sdv-id-isERuU,sdv-id-gdbBvJ,2022-04-29,2022-04-26,Home,34241.01543932922,,Closed,South
sdv-id-IUnVNj,sdv-id-ZRokJa,2022-03-07,2022-03-05,Health,40190.89656416603,2022-05-09,Closed,South
sdv-id-UlQDHr,sdv-id-UnmjxO,2022-03-10,2022-03-08,Home,24445.878143133727,2022-05-16,Closed,South
sdv-id-POWFqP,sdv-id-IpoptO,2022-06-30,2022-06-28,Liability,5267.60220170068,2022-07-01,Closed,West
sdv-id-hcWxOj,sdv-id-NctxtJ,2022-02-12,2022-02-11,Home,32584.059702745653,,Closed,North
sdv-id-YcXYma,sdv-id-UJpvfZ,2022-03-13,2022-03-11,Auto,40447.082712704956,,Open,North
sdv-id-oGSeTQ,sdv-id-tEFZDv,2022-05-22,2022-05-20,Home,18625.416609845168,2022-06-25,Closed,South
sdv-id-BQcnbB,sdv-id-hRzxSv,2022-02-24,2022-02-20,Auto,2548.074917959264,,Open,North
sdv-id-yxQSAW,sdv-id-HSJtTO,2022-05-21,2022-05-18,Health,6156.041878100328,2022-06-29,Closed,East
sdv-id-BpUGWu,sdv-id-ZcUKIh,2022-04-29,2022-04-27,Health,23824.33484994471,,Open,East
sdv-id-ZjLLWB,sdv-id-PKqQtW,2022-05-31,2022-05-29,Auto,20877.80154987443,2022-07-09,Closed,North
sdv-id-HvBwmD,sdv-id-xFlVPz,2022-05-04,2022-05-01,Liability,28216.54861237476,2022-05-30,Closed,West
sdv-id-wimEwN,sdv-id-wcoaYJ,2022-05-19,2022-05-19,Auto,51896.207619133536,2022-08-20,Closed,North
sdv-id-hhFCLL,sdv-id-pFUDXD,2022-04-29,2022-04-27,Health,5436.586899584225,2022-05-06,Closed,East
sdv-id-bkWlei,sdv-id-GhNDei,2022-05-16,2022-05-15,Liability,30124.99218910135,,Open,West
sdv-id-ENEtoh,sdv-id-VUhDFC,2022-05-30,2022-05-29,Auto,25231.74617234097,2022-07-30,Closed,South
sdv-id-aLOOlF,sdv-id-dOdKTh,2022-05-14,2022-05-12,Home,370.5,2022-06-12,Closed,South
sdv-id-oxsjyF,sdv-id-zCNwuK,2022-01-24,2022-01-23,Liability,28294.4329687692,2022-03-10,Closed,East
sdv-id-YYlPQI,sdv-id-jWILRQ,2022-05-11,2022-05-09,Health,25206.42659831615,2022-05-25,Closed,West
sdv-id-UHiRkw,sdv-id-BvXHJI,2022-04-13,2022-04-11,Health,16114.3474748127,,Closed,East
sdv-id-JYDwcy,sdv-id-kkiJpL,2022-02-28,2022-02-25,Auto,26712.03064466428,2022-06-13,Closed,North
sdv-id-fddWxj,sdv-id-eOsgTu,2022-04-19,2022-04-17,Auto,2842.9552366085154,,Open,South
sdv-id-CplICW,sdv-id-yvnUcQ,2022-01-27,2022-01-24,Liability,25987.931822053306,2022-03-08,Closed,East
sdv-id-kkXTfS,sdv-id-yvigWS,2022-03-23,2022-03-21,Health,17404.430330139523,,Open,South
sdv-id-PcaLTw,sdv-id-JTVZVu,2022-03-29,2022-03-27,Health,4292.502402796639,,Open,West
sdv-id-oFvTqE,sdv-id-BwUbFy,2022-07-23,2022-07-22,Health,5072.244502394882,2022-09-20,Closed,East
sdv-id-QwqZNr,sdv-id-iEGslA,2022-06-15,2022-06-13,Auto,21555.591231374434,2022-06-29,Closed,South
sdv-id-DzHdXF,sdv-id-NMToXB,2022-05-16,2022-05-12,Health,38525.506613179954,,Closed,East
sdv-id-mBKDSR,sdv-id-RDMIRJ,2022-03-29,2022-03-26,Home,2705.6177661723304,,Open,South
sdv-id-mILprz,sdv-id-LsTibk,2022-04-22,2022-04-21,Health,52577.05949859604,,Closed,East
sdv-id-GZJzsO,sdv-id-eUDAtS,2022-04-04,2022-04-03,Home,31950.19341367143,2022-08-16,Closed,South
sdv-id-vcvOWV,sdv-id-BdFxpE,2022-04-15,2022-04-13,Health,15111.601695922562,2022-06-11,Closed,East
sdv-id-QbizEd,sdv-id-OTpQMH,2022-05-27,2022-05-25,Home,26008.546827107577,,Closed,South
sdv-id-vCIKor,sdv-id-qVsIjL,2022-03-21,2022-03-17,Auto,25297.81486924972,2022-07-05,Closed,North
sdv-id-TJwLMO,sdv-id-aECcIm,2022-02-04,2022-02-03,Home,28840.97223422267,,Closed,South
sdv-id-vfhpUo,sdv-id-OOJbGa,2022-04-14,2022-04-12,Home,29877.270354341395,2022-06-06,Closed,East
sdv-id-SuGumW,sdv-id-dNFGEH,2022-05-13,2022-05-10,Health,23391.80931547228,2022-06-15,Closed,East
sdv-id-YtEbqk,sdv-id-onylqE,2022-05-21,2022-05-19,Liability,36141.12294127869,2022-06-22,Closed,West
sdv-id-cwtCvq,sdv-id-yTDJDB,2022-04-02,2022-03-31,Health,32405.102550231444,,Closed,South
sdv-id-ylBRqH,sdv-id-gkhuFa,2022-05-23,2022-05-21,Health,32557.176509050405,,Closed,East
sdv-id-LtWBTR,sdv-id-LYIzeY,2022-03-09,2022-03-06,Health,21995.587571575976,2022-05-05,Closed,East
sdv-id-MJPoxM,sdv-id-VfUQMI,2022-07-23,2022-07-22,Health,42123.011119630886,,Open,East
sdv-id-vHzdZb,sdv-id-pojrlD,2022-04-30,2022-04-28,Home,26997.72557270596,2022-06-15,Closed,East
sdv-id-uXpfwM,sdv-id-PfgjyN,2022-05-17,2022-05-16,Home,23770.799866131423,2022-07-27,Closed,South
sdv-id-sBTtKv,sdv-id-BgZClH,2022-02-23,2022-02-21,Auto,32405.293415135766,2022-05-25,Closed,South
sdv-id-gczhrO,sdv-id-sqLqio,2022-07-18,2022-07-17,Home,6272.3231181516385,,Open,South
sdv-id-pojzsr,sdv-id-TCfbfD,2022-03-14,2022-03-12,Liability,30995.346188513133,2022-05-08,Closed,East
sdv-id-uXfxjZ,sdv-id-fLmJkF,2022-07-19,2022-07-17,Auto,13114.814897700078,2022-08-12,Closed,North
sdv-id-yEIObM,sdv-id-dqGcgK,2022-03-17,2022-03-16,Home,4468.918781252978,,Closed,North
sdv-id-Axvolp,sdv-id-uZQPAx,2022-04-21,2022-04-20,Health,50158.62065715476,,Open,East
sdv-id-WCCjEm,sdv-id-YpUcNi,2022-07-02,2022-06-28,Auto,22157.937640587068,,Open,North
sdv-id-mdBAsg,sdv-id-mAOHqa,2022-01-31,2022-01-29,Home,45642.48497229995,2022-03-30,Closed,South
sdv-id-xJwGiu,sdv-id-DcXLJd,2022-07-09,2022-07-07,Home,38019.67062443559,2022-08-04,Closed,South
sdv-id-gOpXQg,sdv-id-iAzMzL,2022-06-12,2022-06-10,Home,28075.587616803798,,Closed,East
sdv-id-QTIBDr,sdv-id-NwwfjX,2022-06-13,2022-06-11,Home,20055.152920023764,2022-09-16,Closed,South
sdv-id-EbrTzP,sdv-id-unBxMP,2022-05-06,2022-05-02,Health,54404.010136791985,,Open,South
sdv-id-qsdKvv,sdv-id-mEiihH,2022-05-13,2022-05-12,Liability,55739.8162628933,,Closed,West
sdv-id-iaVtFM,sdv-id-AhVBPj,2022-03-13,2022-03-10,Liability,38705.867289245405,2022-04-30,Closed,West
sdv-id-gGclvz,sdv-id-aSprju,2022-03-29,2022-03-26,Auto,24713.59988679839,,Closed,South
sdv-id-afxhBK,sdv-id-zAPcRl,2022-03-15,2022-03-13,Auto,39441.779297891895,2022-06-04,Closed,North
sdv-id-nTnSNx,sdv-id-cNXlnX,2022-06-12,2022-06-10,Home,51974.32828595422,2022-08-16,Closed,East
sdv-id-wsuKqZ,sdv-id-gaXnvg,2022-02-14,2022-02-12,Liability,39932.47102987388,2022-05-21,Closed,West
sdv-id-OIkwIY,sdv-id-eohavt,2022-05-24,2022-05-22,Health,21228.44157716914,2022-06-22,Closed,East
sdv-id-ONQqHh,sdv-id-PgtJeT,2022-04-20,2022-04-17,Auto,21632.188264426368,2022-05-06,Closed,North
sdv-id-PvYmld,sdv-id-oXeFBI,2022-05-19,2022-05-16,Home,21004.452590329176,2022-05-31,Closed,South
sdv-id-hkVcxJ,sdv-id-LxLJtF,2022-03-15,2022-03-14,Home,31543.00643023805,2022-07-13,Closed,North
sdv-id-PBEoYm,sdv-id-lWoCWe,2022-02-28,2022-02-26,Home,10468.125905167843,2022-04-09,Closed,South
sdv-id-NgdKfv,sdv-id-obHGgQ,2022-03-02,2022-02-28,Liability,30431.880698843073,2022-05-25,Closed,West
sdv-id-JOnyWA,sdv-id-KzfvSC,2022-02-15,2022-02-13,Health,25306.50890626475,2022-04-07,Closed,West
sdv-id-mzEJPp,sdv-id-rZWpeG,2022-01-06,2022-01-03,Health,58107.125181466574,2022-05-13,Closed,East
sdv-id-dKxKUy,sdv-id-xZYdmm,2022-04-13,2022-04-12,Health,54572.73722233603,2022-07-22,Closed,East
sdv-id-SaQBRo,sdv-id-oSIaNd,2022-06-21,2022-06-20,Home,41530.798692284116,2022-08-18,Closed,South
sdv-id-eyKxBG,sdv-id-UXknHz,2022-01-10,2022-01-08,Health,27910.73123560597,2022-03-25,Closed,West
sdv-id-rSqFtR,sdv-id-jjDdFn,2022-05-30,2022-05-27,Auto,21619.90358561336,2022-07-14,Closed,South
sdv-id-aPrQug,sdv-id-EUrgSH,2022-02-11,2022-02-07,Health,19143.32163056705,,Closed,East
sdv-id-gBljXP,sdv-id-gMwoSX,2022-03-13,2022-03-11,Health,39722.29753011746,2022-06-02,Closed,East
sdv-id-pXxEYN,sdv-id-cGUZSf,2022-01-16,2022-01-15,Health,45136.71485595546,,Closed,South
sdv-id-rvhRlQ,sdv-id-uJiXSl,2022-05-01,2022-04-29,Liability,18663.135374344165,2022-08-27,Closed,East
sdv-id-UkSEqK,sdv-id-UvOPrY,2022-02-08,2022-02-07,Home,3701.698252707716,2022-04-30,Closed,South
sdv-id-EAfcNv,sdv-id-xEtbyY,2022-04-09,2022-04-08,Health,3545.2891295035115,2022-06-04,Closed,East
sdv-id-WnvSTS,sdv-id-pkiXVk,2022-07-23,2022-07-22,Home,47922.022735516206,2022-09-10,Closed,North
sdv-id-VWseCA,sdv-id-PEiAMD,2022-07-23,2022-07-22,Liability,42396.390638101504,2022-10-12,Closed,West
sdv-id-pMyxjJ,sdv-id-uyfpLT,2022-06-27,2022-06-26,Home,62564.366845069795,2022-10-04,Closed,South
sdv-id-wBBjgZ,sdv-id-zRgMkh,2022-02-09,2022-02-09,Liability,7161.194262462239,,Closed,East
sdv-id-PxpjSl,sdv-id-hdCoJg,2022-07-06,2022-07-04,Health,41337.51854873183,2022-08-30,Closed,East
sdv-id-IpNdzC,sdv-id-aqLBwW,2022-06-08,2022-06-05,Health,3096.18325271329,,Closed,East
sdv-id-LRkuEg,sdv-id-QgCOmV,2022-04-30,2022-04-29,Liability,28297.493150175636,2022-07-01,Closed,East
sdv-id-jFiscx,sdv-id-WBIDtI,2022-05-06,2022-05-03,Auto,14881.114374393008,,Closed,North
sdv-id-aAQpyx,sdv-id-cNEoRm,2022-01-08,2022-01-05,Health,62943.29202603764,2022-03-30,Closed,East
sdv-id-FPSSFp,sdv-id-sKjjya,2022-07-04,2022-07-02,Health,19804.591712468908,,Open,West
sdv-id-VtoLeJ,sdv-id-CkKADX,2022-05-10,2022-05-07,Liability,55963.84628360407,2022-07-28,Closed,West
sdv-id-BLKzXL,sdv-id-fVqeup,2022-02-20,2022-02-17,Health,30571.324602031582,2022-04-11,Closed,East
sdv-id-HyDvfO,sdv-id-dsKyaG,2022-07-23,2022-07-22,Health,17333.548257130326,2022-09-02,Closed,East
sdv-id-uHzndk,sdv-id-fuuCrW,2022-03-21,2022-03-18,Auto,16712.981264837203,,Open,South
sdv-id-KhMCmU,sdv-id-EoAiNT,2022-04-24,2022-04-21,Liability,38730.3353430753,2022-06-06,Closed,West
sdv-id-dRPtSI,sdv-id-AXSpNz,2022-05-28,2022-05-26,Health,24365.56656334052,2022-07-18,Closed,South
sdv-id-QcJgeU,sdv-id-SQmmzD,2022-06-15,2022-06-13,Health,33545.108752810746,2022-07-31,Closed,East
sdv-id-PNDmwV,sdv-id-cejrqU,2022-03-20,2022-03-18,Health,15800.0069229682,,Closed,East
sdv-id-YzuwKA,sdv-id-YtlqgO,2022-01-02,2022-01-01,Health,27426.078180262808,2022-04-05,Closed,East
sdv-id-GhWgUZ,sdv-id-NtmOBK,2022-05-06,2022-05-05,Auto,10774.165321365545,2022-07-06,Closed,North
sdv-id-kLfMRD,sdv-id-hAHqtJ,2022-05-03,2022-05-01,Health,9983.55062542111,,Open,East
sdv-id-rBnWyF,sdv-id-JNDFFA,2022-05-23,2022-05-20,Liability,35179.104117698465,,Closed,West
sdv-id-yFBjaU,sdv-id-OUohap,2022-02-24,2022-02-22,Home,16181.548214643166,2022-03-16,Closed,South
sdv-id-EtqldF,sdv-id-PKSDcG,2022-05-08,2022-05-04,Auto,370.5,,Open,South
sdv-id-JcHhwr,sdv-id-kSfKKH,2022-04-11,2022-04-08,Auto,44372.38130886284,2022-07-01,Closed,South
sdv-id-lvGXgR,sdv-id-lgbdxx,2022-06-20,2022-06-18,Liability,22954.677626185872,,Closed,West
sdv-id-IbSYEs,sdv-id-StRhNP,2022-03-22,2022-03-19,Liability,10640.338553436632,,Open,West
sdv-id-oekqMF,sdv-id-vJLUER,2022-03-04,2022-03-01,Home,53703.633360549786,2022-05-27,Closed,South
sdv-id-KtZFrH,sdv-id-uQbCqU,2022-04-12,2022-04-10,Auto,21970.322491655217,,Closed,North
sdv-id-uICsIJ,sdv-id-TKCDnv,2022-07-23,2022-07-22,Home,16001.029957577726,2022-08-25,Closed,South
sdv-id-OlmWvH,sdv-id-wLaCkM,2022-04-03,2022-04-01,Auto,7199.9148562805785,2022-07-29,Closed,North
sdv-id-jhzHHA,sdv-id-RttJcV,2022-02-16,2022-02-16,Health,33091.35899256446,,Closed,East
sdv-id-UKSBAY,sdv-id-fToVlD,2022-06-01,2022-05-28,Health,31816.03676264232,,Open,West
sdv-id-UEUapZ,sdv-id-kUSFrm,2022-03-06,2022-03-04,Health,19202.141132781835,2022-04-30,Closed,East
sdv-id-djiHMi,sdv-id-KqZMds,2022-05-01,2022-04-29,Home,22219.924795384988,2022-07-18,Closed,South
sdv-id-zHNiNJ,sdv-id-qucpFR,2022-06-10,2022-06-07,Home,54271.490577201715,2022-08-04,Closed,South
sdv-id-yslPkl,sdv-id-xHYkaY,2022-05-02,2022-04-28,Auto,37123.45022772341,,Open,North
sdv-id-PlRRET,sdv-id-EbLpHk,2022-06-14,2022-06-11,Health,63311.45979137325,2022-07-10,Closed,East
sdv-id-HQYbuT,sdv-id-VjTmKf,2022-04-23,2022-04-20,Health,25624.766484086507,2022-05-12,Closed,East
sdv-id-tylKWf,sdv-id-sKRDsb,2022-07-23,2022-07-22,Health,29563.824915214635,2022-10-10,Closed,West
sdv-id-MlhzLi,sdv-id-ezBWqB,2022-03-25,2022-03-24,Home,51811.8553513535,2022-06-04,Closed,North
sdv-id-vRDRjX,sdv-id-ysfNgC,2022-03-31,2022-03-29,Auto,69585.86933304064,2022-06-10,Closed,North
sdv-id-sDPTJL,sdv-id-XGnDik,2022-05-13,2022-05-12,Health,11773.963119517342,,Open,East
sdv-id-KegXgw,sdv-id-MaZrkv,2022-04-04,2022-04-01,Health,55271.44623339157,2022-06-27,Closed,East
sdv-id-EQpoXH,sdv-id-AilFSa,2022-05-15,2022-05-13,Health,20401.245231277848,,Open,South
sdv-id-Wmxlxj,sdv-id-rRtAxo,2022-01-02,2022-01-01,Health,370.5,,Closed,East
sdv-id-GJZXqx,sdv-id-gVfhkv,2022-06-30,2022-06-28,Home,13612.496770215255,2022-08-09,Closed,South
sdv-id-oAZrEi,sdv-id-KsHlPq,2022-01-04,2022-01-02,Health,50392.65751556509,,Open,South
sdv-id-HLkWTJ,sdv-id-kOZuOv,2022-05-30,2022-05-28,Home,24522.53693219676,2022-07-19,Closed,South
sdv-id-EGdaFO,sdv-id-TGkrvn,2022-06-25,2022-06-23,Home,37017.63584657361,,Open,North
sdv-id-QLFbtG,sdv-id-OIbIWa,2022-01-16,2022-01-15,Health,3943.666591614943,2022-03-06,Closed,East
