claim_id,policy_holder_id,claim_amount,incident_severity,claim_age_days,num_previous_claims,witness_present,police_report_available,is_fraud
sdv-id-XRCDSn,sdv-id-yfpZHt,3012.666382764107,Major,65,1,True,True,False
sdv-id-iyKDdM,sdv-id-hCWTve,2533.731773414852,Major,345,4,False,True,False
sdv-id-TMaEMQ,sdv-id-OiBOrD,3679.0970155655214,Major,345,2,False,True,False
sdv-id-tDVDWX,sdv-id-jytwvN,471.5761177524241,Major,40,4,True,True,False
sdv-id-JWmOPw,sdv-id-DqWEzP,2318.351921960704,Total Loss,175,0,False,True,False
sdv-id-jQdEfb,sdv-id-FxQHvJ,1137.9178073048452,Total Loss,22,3,True,False,False
sdv-id-CtSYwo,sdv-id-EzHLCt,3077.465996263582,Major,157,2,True,True,False
sdv-id-HDklee,sdv-id-nQMlyr,323.25235259606325,Minor,345,4,False,True,False
sdv-id-kapQNg,sdv-id-XxJBGt,2367.0681565419463,Major,57,2,True,True,False
sdv-id-zhellg,sdv-id-BuQAhv,2472.7693269180004,Minor,247,1,False,False,False
sdv-id-TqCMDX,sdv-id-AJMkuG,1448.4484433482687,Total Loss,146,2,False,True,False
sdv-id-YQjjXW,sdv-id-LPNJQW,2075.025636042559,Minor,301,1,False,False,False
sdv-id-KwjVWd,sdv-id-RAAAVn,323.25235259606325,Total Loss,212,4,True,False,True
sdv-id-LqIHLJ,sdv-id-uTuxdJ,3545.921432845477,Total Loss,70,0,False,True,False
sdv-id-XPMJEe,sdv-id-MTFKuF,1091.2851815925992,Major,344,4,True,False,False
sdv-id-OSyVCE,sdv-id-zEMnkC,2794.6542169679474,Major,173,0,True,False,False
sdv-id-bYYzMH,sdv-id-rfaigq,323.25235259606325,Minor,131,2,False,False,False
sdv-id-hYjaJN,sdv-id-CauhOv,812.3826652293926,Major,169,3,False,True,False
sdv-id-wpLGCE,sdv-id-XfKIRp,3607.960666226898,Major,159,0,True,True,False
sdv-id-aKrsyK,sdv-id-LKFtlP,2049.1764033835007,Major,193,2,True,False,True
sdv-id-yMmAJC,sdv-id-rpRTUC,3051.8938125698396,Minor,133,0,False,True,False
sdv-id-TReRQj,sdv-id-CajbDh,323.25235259606325,Minor,272,2,False,False,True
sdv-id-yFeDJp,sdv-id-WOwxzB,3971.266135988371,Total Loss,262,1,False,False,False
sdv-id-WjQUtT,sdv-id-jUXlqW,1619.094300532678,Minor,110,3,False,False,False
sdv-id-AfQhwo,sdv-id-wfBKhl,2234.2504086613,Major,202,1,True,True,True
sdv-id-eGxDcp,sdv-id-CFFFVG,3263.4862141721596,Total Loss,41,2,False,True,False
sdv-id-vGFwKT,sdv-id-wZtPVb,323.25235259606325,Total Loss,134,4,False,True,False
sdv-id-xuFWmV,sdv-id-ssqjlc,1783.9968006203442,Major,246,4,True,False,False
sdv-id-sIRyWx,sdv-id-IuToPs,1223.828491372416,Major,330,2,False,True,False
sdv-id-lwYrlK,sdv-id-mbQGwe,1024.6176634510116,Minor,95,2,False,False,False
sdv-id-vEPxeX,sdv-id-mPcVJX,1881.7392353029861,Minor,194,1,False,False,False
sdv-id-nkPzid,sdv-id-KLgweL,2460.372500005988,Minor,254,1,False,True,False
sdv-id-wqtNhR,sdv-id-dsGEOy,2259.630955136401,Major,5,3,True,True,False
sdv-id-lbShvQ,sdv-id-IcjxAo,3046.3247519232577,Minor,141,1,False,True,False
sdv-id-KWTNpd,sdv-id-OUTYRg,2141.6070354800213,Major,342,3,False,True,False
sdv-id-wKWyId,sdv-id-LwWwxT,421.4195976075414,Minor,93,3,False,True,False
sdv-id-YlYVHx,sdv-id-XMVpoZ,1300.2219766965773,Major,5,1,True,False,False
sdv-id-DfrGJZ,sdv-id-MxyrQJ,3580.0657256211443,Total Loss,156,0,False,True,False
sdv-id-zPJliA,sdv-id-DOwuNS,1230.8074121621967,Total Loss,264,3,False,True,True
sdv-id-ILCMsX,sdv-id-HJTirB,592.313281630805,Minor,115,2,False,False,False
sdv-id-XzTCUd,sdv-id-PgQZOK,2691.1495223542865,Major,5,2,True,False,False
sdv-id-hdkQyD,sdv-id-kdZSpn,323.25235259606325,Minor,165,3,False,False,False
sdv-id-jhQcTq,sdv-id-XSLDgB,3711.636539541082,Total Loss,95,0,False,False,False
sdv-id-HBNncD,sdv-id-BsvyaS,877.1770990936656,Major,345,4,True,False,False
sdv-id-BomLcx,sdv-id-zxbpzs,1870.1489444455567,Total Loss,345,4,False,True,False
sdv-id-pZxjvN,sdv-id-wFNgOt,1947.1638959114612,Major,122,2,True,True,True
sdv-id-EwCryn,sdv-id-fwvBHd,2035.1677523840212,Major,100,3,True,True,False
sdv-id-UpCbRw,sdv-id-lcbKPI,3109.1442657861307,Major,122,1,True,True,False
sdv-id-eAqryu,sdv-id-MMjANR,1529.978319344113,Total Loss,240,3,False,True,False
sdv-id-IvXxbZ,sdv-id-tikvav,1229.0217231633187,Minor,311,3,False,True,False
sdv-id-gEXgvD,sdv-id-QLpPVK,1854.3216377270485,Total Loss,80,1,False,True,False
sdv-id-MdtKJS,sdv-id-xzZgPy,2201.156578529295,Total Loss,266,3,False,True,True
sdv-id-STldRr,sdv-id-VoVMVz,2209.7932132326378,Major,208,3,True,False,False
sdv-id-TMYqBv,sdv-id-CpsKzK,2543.02337312795,Major,195,2,True,False,False
sdv-id-LEwjVt,sdv-id-chsNwk,877.614412991896,Minor,45,2,True,True,False
sdv-id-JRVMWf,sdv-id-ZbpfIa,2781.894091958346,Total Loss,193,0,False,False,False
sdv-id-UZuJDK,sdv-id-xUNRmE,1033.0022593525305,Major,142,3,False,True,False
sdv-id-YjliCD,sdv-id-tdEzjv,1654.7572136175436,Minor,302,3,False,True,False
sdv-id-UyvPPZ,sdv-id-wNPTgR,1778.4865848972402,Minor,62,2,False,True,False
sdv-id-IRCFfc,sdv-id-vWQBXq,2617.950688839099,Total Loss,51,1,True,False,False
sdv-id-AqwGaB,sdv-id-YNqtrY,323.25235259606325,Total Loss,222,4,False,False,True
sdv-id-xHSLcW,sdv-id-PftDdj,696.2703398490778,Minor,308,3,False,False,True
sdv-id-wGhQDd,sdv-id-VwIHlN,852.957394948038,Major,263,4,False,True,False
sdv-id-vnanqk,sdv-id-EIQuUy,4235.73851053777,Major,111,0,True,True,False
sdv-id-Qzfxgc,sdv-id-AkmOTC,917.7352461785666,Major,305,4,False,True,False
sdv-id-NdTUQo,sdv-id-RZgIGo,2571.4372062964367,Major,199,2,False,False,False
sdv-id-zfCcLc,sdv-id-xkYdqa,887.4673624220629,Minor,247,3,False,False,True
sdv-id-ZqZROr,sdv-id-KyCIbJ,1774.8594744476848,Total Loss,217,3,False,True,False
sdv-id-eyBCbq,sdv-id-zkwwCt,2669.6704994882966,Major,5,0,True,True,False
sdv-id-UgmwXw,sdv-id-UztyWb,323.25235259606325,Minor,311,4,False,True,False
sdv-id-dGNVhK,sdv-id-NeGDPK,2506.5827520601392,Major,226,3,True,True,True
sdv-id-ZOOZMC,sdv-id-SQajym,3649.7222098476414,Total Loss,103,1,False,False,False
sdv-id-gLCjBO,sdv-id-bnNaPM,2925.2300525260143,Total Loss,114,1,True,False,False
sdv-id-FOTaNa,sdv-id-KcPCkx,1068.1468463389851,Major,99,3,True,False,False
sdv-id-xItDCa,sdv-id-VUqCml,323.25235259606325,Total Loss,216,4,False,True,False
sdv-id-BspCyl,sdv-id-dIEkOG,3280.974135610613,Total Loss,118,1,True,False,False
sdv-id-GLIZtK,sdv-id-gITgQR,4235.73851053777,Major,208,1,True,True,False
sdv-id-lgmEgk,sdv-id-UQZlJL,2762.389323675211,Major,125,1,True,False,False
sdv-id-sBwchD,sdv-id-DHEjyh,3001.1287864077813,Minor,131,0,False,True,False
sdv-id-gZWstm,sdv-id-jUdwER,684.448616461706,Major,125,3,True,True,False
sdv-id-BGFGiS,sdv-id-RaTkMD,1910.9187655100304,Total Loss,253,2,False,True,False
sdv-id-pSXqDi,sdv-id-vaBmsy,2531.8868426395466,Total Loss,57,1,False,True,False
sdv-id-XspGmv,sdv-id-ahkDUj,3313.023917412671,Total Loss,5,0,True,False,False
sdv-id-zrTafR,sdv-id-TBwALW,1936.2608968163438,Major,85,3,True,True,False
sdv-id-qFbChm,sdv-id-XxpGYw,2107.1610584425607,Major,218,2,True,True,False
sdv-id-WDPCji,sdv-id-bnYSaH,3346.0474369189096,Major,260,3,True,True,False
sdv-id-FFIOBD,sdv-id-ONGIWb,1509.439023381718,Minor,130,1,False,True,False
sdv-id-oAnKge,sdv-id-EiwEzZ,606.1451438464514,Major,5,3,True,False,False
sdv-id-wwqgFe,sdv-id-EGlDKp,859.429266114251,Major,168,4,True,True,False
sdv-id-pCVAmL,sdv-id-Jxnopw,1455.2888840388903,Minor,345,3,False,True,False
sdv-id-scXnvS,sdv-id-XelCZy,3918.363235793132,Total Loss,119,0,False,True,True
sdv-id-iWyQWT,sdv-id-iUQXMf,2169.002442227958,Major,189,4,True,True,False
sdv-id-NAScqU,sdv-id-CbEhhm,3067.781915066269,Minor,232,1,False,True,True
sdv-id-JowpmM,sdv-id-XUdVlM,1849.2209112234107,Major,184,4,True,False,False
sdv-id-djzvxd,sdv-id-UEhhif,1725.9618531033166,Total Loss,9,2,False,True,False
sdv-id-VrxZfh,sdv-id-mvTxBC,3334.8469446466597,Major,230,2,True,False,False
sdv-id-lAVjik,sdv-id-jPaEoG,3494.601301986405,Major,172,1,True,True,False
sdv-id-NZQgFY,sdv-id-afJPOH,2838.9383622113232,Major,209,2,True,True,False
sdv-id-TFYzoU,sdv-id-vbSHCR,323.25235259606325,Minor,235,4,False,True,False
sdv-id-xMWoBm,sdv-id-lfFvjT,689.816543602449,Major,318,4,True,True,False
sdv-id-ANHyyT,sdv-id-dUNoFg,1396.0374149111954,Major,178,3,True,False,False
sdv-id-nsPCvD,sdv-id-XKmBrG,659.2667797264671,Major,5,3,True,False,True
sdv-id-mVPQso,sdv-id-sKYBci,2227.7352858053036,Minor,271,1,False,False,False
sdv-id-QhHgcT,sdv-id-kztLAB,323.25235259606325,Total Loss,151,4,True,False,False
sdv-id-UzTshI,sdv-id-ljziFj,2034.153459441986,Total Loss,158,3,False,True,True
sdv-id-zJILlX,sdv-id-phKfLz,875.1478239336412,Minor,239,2,True,False,False
sdv-id-AtreLt,sdv-id-kMlnye,4235.73851053777,Major,94,0,True,True,False
sdv-id-UZtxuz,sdv-id-cHEiqd,3648.450939662053,Major,168,1,True,True,False
sdv-id-qeUwts,sdv-id-plHYwx,1746.2190960230605,Total Loss,271,3,False,False,False
sdv-id-DyaKfK,sdv-id-kCvpai,1776.1654044141276,Total Loss,5,1,True,True,False
sdv-id-opKDtL,sdv-id-NYiyEb,3180.4348357433164,Total Loss,5,0,True,True,True
sdv-id-TvQyxX,sdv-id-NPqqHj,1200.0283371492992,Major,193,4,True,True,False
sdv-id-uQXfDW,sdv-id-eXPmiA,2798.1711803610497,Minor,251,1,False,True,False
sdv-id-euslzc,sdv-id-ysCGqR,1352.2584731684688,Total Loss,56,3,False,True,False
sdv-id-ZQDgNn,sdv-id-kHAiMK,2159.305235697282,Total Loss,188,1,False,False,False
sdv-id-SEArQq,sdv-id-gJxqVD,911.3594459614338,Total Loss,179,4,True,True,True
sdv-id-VcfUoT,sdv-id-bxBzEk,1505.7328023606667,Minor,325,2,False,False,True
sdv-id-hQDDkm,sdv-id-UDNmWy,1353.8328738100836,Major,176,4,True,True,False
sdv-id-RzvyKq,sdv-id-eKacwY,323.25235259606325,Total Loss,103,3,True,False,False
sdv-id-cFWHov,sdv-id-YqRXBN,4195.190447202098,Major,96,0,True,True,False
sdv-id-RyzCGZ,sdv-id-wrEgPP,485.1742699081492,Major,183,4,True,True,False
sdv-id-FGfVsW,sdv-id-EsHbxC,2494.723839059195,Major,271,2,False,False,False
sdv-id-SNvyQF,sdv-id-TbFhcf,2017.306662536093,Major,194,2,True,False,False
sdv-id-NQwgzb,sdv-id-giPENN,2264.5588900941957,Major,87,1,True,False,False
sdv-id-vNYWxD,sdv-id-evKeSS,1772.0362212326752,Major,243,3,False,True,False
sdv-id-ZWodyh,sdv-id-cudbPJ,3006.734590682909,Total Loss,152,0,False,False,False
sdv-id-pKaklt,sdv-id-uEhlJN,1111.946715902302,Total Loss,30,3,True,False,False
sdv-id-HcgVJL,sdv-id-inCNwy,2046.9215477380792,Total Loss,254,2,True,False,False
sdv-id-yXcPMG,sdv-id-RHxyDL,834.575688790628,Major,282,3,True,False,False
sdv-id-CCzpTB,sdv-id-QvPMsB,2793.431716608772,Major,36,2,True,True,False
sdv-id-yyDDcO,sdv-id-PpBofd,2478.2474960256764,Total Loss,339,1,False,True,False
sdv-id-EbrTgD,sdv-id-MKNxhm,1853.0722211098407,Major,91,4,True,True,False
sdv-id-cYWjWZ,sdv-id-LFgEiN,1341.1417745953638,Major,86,3,True,False,False
sdv-id-PvKwLv,sdv-id-MzyeFb,1731.68184543771,Minor,262,0,False,False,False
sdv-id-rOFjIx,sdv-id-jmqxRI,1887.7210706011101,Major,217,2,False,True,False
sdv-id-JAjNLe,sdv-id-meQTsJ,323.25235259606325,Total Loss,319,4,False,False,False
sdv-id-zJwMIS,sdv-id-YqzWHF,2460.527293820552,Major,315,1,False,False,True
sdv-id-uvKPQe,sdv-id-vHpFXb,880.3723961073142,Total Loss,248,4,True,True,False
sdv-id-naiQBp,sdv-id-uFrsUQ,1841.4297027064065,Major,31,3,True,False,False
sdv-id-xDgneR,sdv-id-UnAJNK,323.25235259606325,Minor,345,4,False,True,False
sdv-id-FGAOLZ,sdv-id-XLpQnK,2918.1995512776557,Total Loss,102,1,False,True,False
sdv-id-CIZdDA,sdv-id-rGyMZw,1608.8444420244982,Major,87,3,True,False,False
sdv-id-rkINJi,sdv-id-HbuxQo,2360.6462243938954,Major,127,3,True,False,False
sdv-id-EoOcKj,sdv-id-IGIrvU,1837.349026260852,Major,5,2,True,False,False
sdv-id-uQDTDH,sdv-id-kmvYnW,323.25235259606325,Minor,83,3,False,True,False
sdv-id-HlYRWd,sdv-id-HIvJMV,4235.73851053777,Total Loss,182,0,False,False,False
sdv-id-KAISqN,sdv-id-UkuvrL,2438.1893582623607,Minor,247,2,False,True,False
sdv-id-IQmZMh,sdv-id-kvAOyh,2670.8489733670676,Minor,181,1,False,True,False
sdv-id-uWCtWd,sdv-id-IyGAYs,323.25235259606325,Minor,32,2,True,False,False
sdv-id-IXYbCT,sdv-id-Iicivi,323.25235259606325,Total Loss,201,3,True,False,True
sdv-id-ZLjqyN,sdv-id-jXtgti,323.25235259606325,Minor,101,4,True,False,False
sdv-id-LIXZVP,sdv-id-ainipN,2030.420477805175,Total Loss,167,2,True,False,False
sdv-id-njBgcX,sdv-id-DJSYpc,502.9992100272109,Major,345,4,True,True,False
sdv-id-ZkenJb,sdv-id-boVOtf,2610.3650452017164,Major,64,1,True,True,True
sdv-id-rHDyXP,sdv-id-mLbDyy,2327.178936698505,Major,221,3,True,False,False
sdv-id-zjsDFi,sdv-id-bSjBdL,2293.7307286152927,Major,41,1,True,False,False
sdv-id-TNedjn,sdv-id-IRXEDj,4113.723767157862,Total Loss,5,0,False,True,False
sdv-id-WNkgst,sdv-id-AdKKoZ,2213.4030697596245,Total Loss,65,1,False,False,False
sdv-id-BOVjjd,sdv-id-XLbTAg,952.0475804514649,Major,159,4,True,False,False
sdv-id-WVAdYB,sdv-id-MylUhI,1156.8320695798277,Major,314,3,True,False,False
sdv-id-zBTwtx,sdv-id-yMOMuk,1249.032714462513,Total Loss,299,3,True,False,False
sdv-id-XUzslE,sdv-id-OJrIhM,2411.6055212765064,Major,90,2,True,True,False
sdv-id-IOcJWc,sdv-id-uEddww,577.8921360554082,Total Loss,171,4,False,True,False
sdv-id-aCaRXD,sdv-id-ZzflFO,1869.0015728238195,Minor,345,2,False,False,False
sdv-id-VduTOG,sdv-id-tMhWXL,1436.3252320559427,Minor,5,1,True,False,False
sdv-id-lIyKGM,sdv-id-oDCVLn,323.25235259606325,Total Loss,345,4,False,True,False
sdv-id-wgdnzL,sdv-id-VdfUsO,2659.710221310471,Major,294,1,True,True,False
sdv-id-EOzbIM,sdv-id-IbHUHL,3024.9672620788288,Total Loss,69,1,False,True,False
sdv-id-OZXqZS,sdv-id-EEACmT,2327.24469397859,Minor,178,1,False,True,False
sdv-id-ycBLps,sdv-id-HnVZHJ,1052.9466511699488,Major,5,3,True,False,False
sdv-id-qSaNhd,sdv-id-YmpHRl,889.1980039816381,Total Loss,83,3,False,True,False
sdv-id-foobna,sdv-id-jtTGPW,2081.827465524381,Total Loss,5,3,True,False,False
sdv-id-RTlLNW,sdv-id-qLLxpl,2002.2278730654957,Major,13,3,True,False,False
sdv-id-CuqdBF,sdv-id-vrdQXq,1190.5517780201849,Minor,278,3,False,False,False
sdv-id-awxPcB,sdv-id-Mdavhu,3583.772876945049,Major,5,1,True,True,False
sdv-id-SqYmax,sdv-id-SChFiy,831.4693802838026,Minor,271,2,False,False,False
sdv-id-FjNKWm,sdv-id-vbMWlt,3649.1475727475363,Minor,49,0,True,False,False
sdv-id-MWcuCi,sdv-id-ywTAHj,1114.3977611374567,Total Loss,178,3,False,True,False
sdv-id-GwhFBz,sdv-id-RCpEeY,2344.8337255330007,Major,108,1,True,True,False
sdv-id-peCLqr,sdv-id-OmXclq,323.25235259606325,Major,141,4,True,False,False
sdv-id-wInmxh,sdv-id-sUnHnc,2908.149522779715,Major,145,2,True,False,False
sdv-id-ntpUKR,sdv-id-FGQzST,2360.136684959257,Major,118,3,True,True,False
sdv-id-ellakI,sdv-id-ZpMIib,1201.0922044703395,Total Loss,158,3,True,False,True
sdv-id-plyLcP,sdv-id-QZIfUf,1741.8013274584173,Minor,343,2,False,True,False
sdv-id-MFyuIF,sdv-id-bceVlf,3054.502095258046,Major,100,1,False,True,False
sdv-id-qyalmO,sdv-id-pUAbdd,1037.0155489398282,Minor,159,2,True,False,True
sdv-id-IykvHu,sdv-id-MWSHHB,2904.292875622108,Minor,249,0,False,False,False
sdv-id-ZovkhE,sdv-id-sCNdFc,1198.2798147330868,Major,108,3,True,True,False
sdv-id-Ucxdio,sdv-id-CgPaCz,3531.5108323146937,Major,40,1,True,True,False
sdv-id-xzUirV,sdv-id-SMpSTw,2099.5992671935614,Minor,266,3,False,False,False
sdv-id-snXHkG,sdv-id-gvRcwo,1190.1894388150354,Total Loss,157,4,True,True,False
sdv-id-oneali,sdv-id-nQRSLM,3210.651298569126,Total Loss,276,0,False,True,False
sdv-id-ulNeDa,sdv-id-TRnHIp,3126.5660850361664,Major,25,1,True,False,False
sdv-id-VEjglz,sdv-id-voaZUp,1328.7627401103969,Minor,72,3,False,False,False
sdv-id-QwbjPL,sdv-id-rLIPsA,669.2997793719642,Total Loss,283,4,False,True,False
sdv-id-EcLVoM,sdv-id-udbybP,323.25235259606325,Major,181,4,True,True,False
sdv-id-gCDqYz,sdv-id-HNjhFi,2007.9442776609592,Major,98,4,True,False,False
sdv-id-guAWpU,sdv-id-INNvUe,2621.407766509325,Total Loss,296,2,False,False,False
sdv-id-HnQQhL,sdv-id-miHKqS,3396.8693514451998,Major,93,1,True,True,False
sdv-id-YSqUEA,sdv-id-XcVRqO,2103.412437165562,Major,27,2,True,True,False
sdv-id-SxpKkk,sdv-id-cGcBZi,2555.01750769554,Total Loss,5,0,True,False,False
sdv-id-skkimK,sdv-id-gIUJMz,948.3167954376195,Major,159,4,False,True,False
sdv-id-wljMbp,sdv-id-xNhYYo,2876.937744718153,Minor,273,1,False,True,False
sdv-id-wySBWL,sdv-id-gtSgbr,4011.6496653663653,Total Loss,113,0,False,True,False
sdv-id-zVOOev,sdv-id-IREyRW,2428.3094489343976,Minor,337,1,False,True,False
sdv-id-nMhRaF,sdv-id-IIjTsQ,3052.1801169974156,Major,5,1,True,False,False
sdv-id-tzsNxM,sdv-id-HpQBUi,2722.7864221571053,Total Loss,97,2,False,False,False
sdv-id-jgJaCT,sdv-id-JSMZdO,1019.4738594636951,Total Loss,71,3,False,True,False
sdv-id-shEYGC,sdv-id-TlPSLl,1985.1526079619618,Major,279,4,False,True,False
sdv-id-YXAIzN,sdv-id-tIjdnj,1676.3557772238976,Major,264,4,True,True,False
sdv-id-EouGOD,sdv-id-TADUCZ,2633.9324758144908,Total Loss,170,3,False,True,False
sdv-id-GKjfCa,sdv-id-yMFnKq,1746.0536893762676,Major,303,3,True,False,False
sdv-id-Ercszz,sdv-id-dwtsdq,323.25235259606325,Minor,345,4,False,True,False
sdv-id-TZTFsD,sdv-id-fffzzR,777.7083890317324,Total Loss,171,3,False,True,False
sdv-id-jyfkOn,sdv-id-tgPoVZ,1293.3116869681664,Minor,261,2,False,True,False
sdv-id-YYjnSN,sdv-id-FiJNrp,3072.9345447095247,Total Loss,345,2,False,True,False
sdv-id-KicdvR,sdv-id-vYhQoN,937.8091191719052,Major,116,4,True,True,False
sdv-id-Wftzea,sdv-id-OmLjzU,2316.505580098729,Total Loss,180,2,True,False,False
sdv-id-WItZVU,sdv-id-vDgsQC,2130.399443101438,Major,204,3,True,False,False
sdv-id-SvHFwV,sdv-id-OYZyDk,738.5768206124364,Minor,198,4,True,False,False
sdv-id-DPPPKD,sdv-id-cIxKmj,1817.3605306665563,Major,138,2,False,True,False
sdv-id-IaJUaR,sdv-id-TmdUlv,1756.1242585357118,Total Loss,345,3,False,False,False
sdv-id-bzsVaJ,sdv-id-UnegrI,1168.5311805604526,Minor,345,2,False,True,True
sdv-id-MZzWNL,sdv-id-yTSxAj,3113.830349202616,Major,160,0,True,False,False
sdv-id-aZnTXZ,sdv-id-cMjSqJ,2802.210225174653,Minor,167,1,False,True,True
sdv-id-srlIQy,sdv-id-zVfojg,2299.6543452997234,Total Loss,59,2,False,True,False
sdv-id-aSrXVR,sdv-id-CwCfQR,3112.3656115712442,Major,84,1,False,False,False
sdv-id-WOTRGy,sdv-id-LkVeUC,3399.6340107627357,Total Loss,109,0,False,True,False
sdv-id-TRqkCQ,sdv-id-oDtvrc,803.6990627765183,Major,67,4,True,True,False
sdv-id-ZdIlng,sdv-id-yzxMhx,1903.4859462260197,Total Loss,77,2,True,True,False
sdv-id-MZhcOM,sdv-id-HUdUFc,1170.532014290753,Major,5,2,True,False,False
sdv-id-jBqegV,sdv-id-MBNEpj,4235.73851053777,Total Loss,225,0,False,False,False
sdv-id-QVIvQx,sdv-id-EDtpXh,3869.6359460473577,Major,64,1,True,False,False
sdv-id-GVdkRY,sdv-id-UrZDQt,2931.3617935151224,Major,5,1,True,True,False
sdv-id-IwifoK,sdv-id-TwwHnI,2341.9158117032393,Major,29,2,True,False,False
sdv-id-Vtsfce,sdv-id-xYjllk,3514.9818354656627,Total Loss,237,0,False,False,True
sdv-id-XHiKAs,sdv-id-dXpLOR,2438.9289878737054,Total Loss,317,2,False,True,False
sdv-id-NltVzj,sdv-id-TrjBBY,323.25235259606325,Major,92,4,True,False,False
sdv-id-aJnMVB,sdv-id-OdNwFN,1903.4160819625995,Total Loss,113,2,False,True,False
sdv-id-filmUr,sdv-id-iqKvLY,1721.7406375755243,Major,58,4,True,True,True
sdv-id-yESQgl,sdv-id-XNlxaQ,3771.310630324632,Major,175,2,False,True,False
sdv-id-KJNAsJ,sdv-id-ivRNVr,2259.033667926666,Minor,216,1,False,False,False
sdv-id-ACHWLX,sdv-id-KWoitS,324.7908581241659,Minor,181,3,False,False,False
sdv-id-TJGmNW,sdv-id-iyRWFI,2604.781919664652,Major,86,3,True,True,False
sdv-id-WKktst,sdv-id-eTVlHK,1246.1164277635175,Major,241,3,False,True,False
sdv-id-TKVHkw,sdv-id-ZwvehK,2031.801183660137,Total Loss,83,2,False,False,False
sdv-id-SoTSMT,sdv-id-HAkUnI,2693.7846623452083,Major,204,3,False,True,False
sdv-id-lhNdQS,sdv-id-KAHhwH,1605.7269750486798,Minor,320,2,False,False,False
sdv-id-vtvJsg,sdv-id-tWcClR,1481.925403262204,Total Loss,5,4,True,False,False
sdv-id-zyWXbx,sdv-id-poqJcL,1718.127862763915,Minor,176,1,True,False,False
sdv-id-xABTcl,sdv-id-EGAaBT,323.25235259606325,Minor,131,4,False,False,False
sdv-id-bLkuzE,sdv-id-kUWbwX,1133.1048240889495,Total Loss,5,4,True,True,False
sdv-id-spymPS,sdv-id-QcqIRr,1943.0510964298387,Total Loss,237,0,False,True,True
sdv-id-tkaeiI,sdv-id-gWhApL,2706.6971347725057,Minor,172,1,False,False,False
sdv-id-HeILmZ,sdv-id-MosNIx,2404.3424400155995,Minor,258,2,False,False,False
sdv-id-YMeoVu,sdv-id-bZwupE,2481.6557376335727,Major,318,2,False,True,False
sdv-id-qmZfFm,sdv-id-oJupBh,2883.201860728348,Major,35,3,True,False,False
sdv-id-gPMOJC,sdv-id-gfbMcM,323.25235259606325,Major,242,4,True,True,False
sdv-id-Gvpbgo,sdv-id-lGIpbr,1732.9590947277131,Total Loss,291,3,False,True,False
sdv-id-vtQGXw,sdv-id-jJVWns,1274.0185563346224,Major,201,3,False,True,False
sdv-id-rSysTA,sdv-id-JTwLDc,749.0423416156345,Minor,142,3,False,False,False
sdv-id-dFBEVU,sdv-id-XJpsdP,596.3388899759336,Total Loss,132,4,False,True,False
sdv-id-esWmqk,sdv-id-ARmkAV,2873.949700993825,Minor,5,0,False,False,False
sdv-id-IfhGaK,sdv-id-jtOfKw,1742.823102826858,Major,176,2,False,True,False
sdv-id-vbJmii,sdv-id-nyjMjf,1912.4266644532663,Major,17,2,True,False,False
sdv-id-JumsJf,sdv-id-QykvjX,2412.247673524823,Major,182,2,False,True,False
sdv-id-AFDXvN,sdv-id-wCeDHb,2920.4646541704265,Major,154,3,True,True,False
sdv-id-ufcfbl,sdv-id-blPgmP,2224.845444464022,Major,315,4,False,True,True
sdv-id-cIcMhg,sdv-id-QKjNMX,1008.4267852399992,Major,5,3,True,True,False
sdv-id-ImrDcM,sdv-id-YhRlvB,401.2304616487572,Minor,168,4,True,True,False
sdv-id-QIAwjK,sdv-id-PskPkt,3118.854802155405,Major,177,2,True,False,False
sdv-id-FqxCnD,sdv-id-fewpTU,1233.1196304309951,Minor,345,2,False,False,False
sdv-id-NuDJIu,sdv-id-geiQAZ,4235.73851053777,Major,162,1,True,True,True
sdv-id-sVfIse,sdv-id-QndRha,1260.926603304682,Minor,174,1,False,False,False
sdv-id-sHDTGf,sdv-id-yXgMWO,771.4890529756567,Minor,159,2,False,False,True
sdv-id-GZfFYf,sdv-id-xQmMYt,3471.1311631183357,Major,5,1,True,False,False
sdv-id-bAZCYE,sdv-id-aCwhLR,2449.988632009599,Major,52,2,True,False,False
sdv-id-xutKkz,sdv-id-YCMDKj,693.7008935613503,Minor,62,3,False,False,False
sdv-id-yycvOk,sdv-id-WPbLSd,323.25235259606325,Major,334,4,False,True,False
sdv-id-QszwbT,sdv-id-rZlaZJ,323.25235259606325,Minor,270,2,False,False,False
sdv-id-WliMFG,sdv-id-aqCxSV,1166.0253729998653,Minor,305,3,False,False,False
sdv-id-lsGkLu,sdv-id-CQZFgJ,323.25235259606325,Major,345,4,False,False,False
sdv-id-eTkzUW,sdv-id-HaGRcD,1443.0577655444736,Minor,187,3,False,True,False
sdv-id-URRCrN,sdv-id-bDiuLx,1634.066533717644,Major,61,2,True,True,False
sdv-id-QmTtch,sdv-id-qaVXBv,1689.8136249527618,Minor,5,1,True,False,False
sdv-id-MFacio,sdv-id-PtzFSm,1928.090560570586,Major,26,3,True,False,False
sdv-id-lUEJBC,sdv-id-pswDST,2276.380857738288,Major,35,4,True,False,False
sdv-id-WVvxjX,sdv-id-oUGAzA,2964.721725326909,Minor,289,1,False,False,False
sdv-id-LMJvoX,sdv-id-ImMTMp,2285.8131907005913,Total Loss,213,2,False,True,False
sdv-id-bRKylc,sdv-id-VooAJZ,364.2900111035294,Total Loss,180,4,False,False,False
